show_name,parent_category,middle_category,child_category,address,tel,google_url,latitude,longitude,google_place_id
中國名菜龍坊,飲食,外国料理,中国料理,渋谷区恵比寿西1-33-36オクターヴコート代官山B1F,03-6455-0850,,35.6468581,139.7029841,ElxKYXBhbiwg44CSMTUwLTAwMjEgVG9reW8sIFNoaWJ1eWEsIEViaXN1bmlzaGksIDEtY2jFjW1l4oiSMzPiiJLvvJHvvJgg44Kz44O844OI5Luj5a6Y5bGxIGIxZiIfGh0KFgoUChIJoyYKdkaLGGARqFnkXIAvy6ASA2IxZg
ちょい呑みバー 8カウント,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区桜丘町16-8アトラス桜丘ビルB1,03-3461-8525,https://instagram.com/kyohei8count?igshid=MmIzYWVlNDQ5Yg==,35.6564596,139.7009381,ChIJ5wBgrH-LGGARHtDud9vV8QY
Cyodo,飲食,その他(バー・クラブ・スナックなど),その他,渋谷区本町6-37-10,080-7892-3819,,35.6809057,139.6766813,ChIJfXfzbCTzGGARVeS_PEXY6lM
txokoa,飲食,外国料理,フランス料理,渋谷区神山町40-1鈴井ビル2階,03-5738-7291,,35.6651275,139.6926806,EldKYXBhbiwg44CSMTUwLTAwNDcgVG9reW8sIFNoaWJ1eWEsIEthbWl5YW1hY2jFjSwgNDDiiJLvvJEg44K544Kr44Kk44Kz44O844OI5riL6LC3IDLpmo4iIBoeChYKFAoSCSFcrmitjBhgEUCAr5hGPgYFEgQy6ZqO
Queen's Collection Chocolate Cafe,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区猿楽町25-3,03-6416-1900,https://instagram.com/chococafe_daikanyama?igshid=MjEwN2IyYWYwYw==,35.6487256,139.7015061,ChIJuQirf0WLGGAR8RAzlGE8FZo
Chocolate Pocket,飲食,居酒屋,ダイニング・バー,渋谷区笹塚2-12-13Y2ビル1F,03-5309-2494,,35.6751534,139.6662552,ChIJ2cVIhRnzGGAR3pFU1rtBOoY
ちょっとさんどカフェ代官山,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代官山町16-2,080-2070-2114,,35.6497471,139.7026706,ChIJMcbaEkWLGGARwuoVug6atIE
Chiles Mexican Grill,飲食,外国料理,その他,渋谷区神宮前1-8-24OZ原宿ビル1-A,03-6434-9693,,35.6740052,139.7078112,ChIJ429q9byMGGARfHJAYoyW6H0
つきたて餅雅や,飲食,喫茶店・カフェ,ファーストフード,渋谷区恵比寿2-8-13accessBLD4階,070-9135-6662,,35.6462092,139.7198607,ChIJDfv1WxKLGGARLBnYK5n6V5w
月乃ひかり亭,飲食,居酒屋,居酒屋,渋谷区渋谷3-13-9エトワールUビル2階,03-5467-5197,https://r.gnavi.co.jp/p618500/,35.655863,139.7061855,ElRKYXBhbiwg44CSMTUwLTAwMDIgVG9reW8sIFNoaWJ1eWEsIDMtY2jFjW1l4oiSMTPiiJLvvJkg44Ko44OI44Ov44O844Or77y144OT44OrIDLpmo4iIBoeChYKFAoSCT8zRolbixhgEfSd_0inRVTeEgQy6ZqO
つくるよ。大野,飲食,外国料理,イタリア料理,,03-3466-0808,http://ohno-buono.jp,,,
土濵笑店,飲食,居酒屋,居酒屋,渋谷区神泉町12-4アーガス神泉ビル2F,03-6416-1027,https://tsuchihama.amamin.jp/,35.655839,139.6927129,ElRKYXBhbiwg44CSMTUwLTAwNDUgVG9reW8sIFNoaWJ1eWEsIFNoaW5zZW5jaMWNLCAxMuKIku-8lCDjgqLjg7zjgqzjgrnnpZ7ms4njg5Pjg6sgMmYiHhocChYKFAoSCZE2KmlVixhgEch42m_BGT51EgIyZg
TREEbyNAKEDyoyogipark,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区富ヶ谷1丁目10-2CITTA代々木公園1F,050-1743-2539,,35.6690987,139.6899634,ChIJ501nTLOMGGARiLbhrnLmKok
ZWEI ein achtel shot bar,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区道玄坂 1-18-7第二仁科屋ビル2F,080-6669-3888,,35.6573026,139.696512,EltKYXBhbiwg44CSMTUwLTAwNDMgVG9reW8sIFNoaWJ1eWEsIETFjWdlbnpha2EsIDEtY2jFjW1l4oiSMTjiiJLvvJcg56ys77yS5LuB56eR5bGL44OT44OrIDJmIh4aHAoWChQKEgnFpzsJVosYYBEx35JFqgGsoBICMmY
Tiki's Tokyo,飲食,外国料理,その他,渋谷区神南1-1-1代々木公園BE STAGE 1F,070-3300-0366,,35.6662351,139.7013953,EmpKYXBhbiwg44CSMTUwLTAwNDEgVG9reW8sIFNoaWJ1eWEsIEppbm5hbiwgMS1jaMWNbWXiiJIx4oiS77yRIO-8kSDku6PjgIXmnKjlhazlnJLvvKLvvKUg77yz77y077yh77yn77ylIDFmIh4aHAoWChQKEgn19adir4wYYBHKmqLzwTINbxICMWY
tTure,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区恵比寿西2-8-11グランベル恵比寿IV2階,03-6452-5011,https://www.tablecheck.com/shops/tture-ebisu/reserve,35.6495268,139.7075549,EkBpdjLpmo4sIDItY2jFjW1lLTgtMTEgRWJpc3VuaXNoaSwgU2hpYnV5YSwgVG9reW8gMTUwLTAwMjEsIEphcGFuIiIaIAoWChQKEgn5iHTpQ4sYYBHMWh0Y0upFYRIGaXYy6ZqO
TiTi,飲食,外国料理,フランス料理,渋谷区恵比寿2丁目8-13accessBLD恵比寿1階,070-9232-5619,,35.647269,139.7176396,ChIJtydfQROLGGAR8o0x8r-mFKo
ティースイーツラボ・コンテナート,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代々木1-42-14村野ビル1F,03-6778-0198,,35.6830171,139.6993271,ElFKYXBhbiwg44CSMTUxLTAwNTMgVG9reW8sIFNoaWJ1eWEsIFlveW9naSwgMS1jaMWNbWXiiJI0MuKIku-8ke-8lCDmnZHph47jg5Pjg6sgMWYiHhocChYKFAoSCfeqnyTPjBhgEZVzxAqGw_QfEgIxZg
T4KITCHEN,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区神南1-12-16ASIABUILDING 1F,03-6452-5744,,35.6662351,139.7013953,ChIJ9fWnYq-MGGARypqi88EyDW8
takeCURRY恵比寿本店,飲食,外国料理,東南アジア料理,渋谷区恵比寿2-12-16リベルタII,03-6277-2370,,35.6455023,139.7179653,ChIJcYIKmBOLGGARhnq7QS43KdE
定食サトウ,飲食,日本料理,日本料理,渋谷区円山町13ー9メゾン若林B103,03-3477-1611,https://www.instagram.com/teishokusato,35.65828339999999,139.69371,Ek5KYXBhbiwg44CSMTUwLTAwNDQgVG9reW8sIFNoaWJ1eWEsIE1hcnV5YW1hY2jFjSwgMTPiiJLvvJkg44Oh44K-44Oz6Iul5p6XIGIxMDMiIBoeChYKFAoSCXPaY1-qjBhgEdZsnlSbISipEgRiMTAz
手打蕎麦ごとう,飲食,日本料理,そば・うどん,渋谷区上原1-35-9吉野ビル1F,03-6906-8639,,35.6696743,139.6815761,Ek5KYXBhbiwg44CSMTUxLTAwNjQgVG9reW8sIFNoaWJ1eWEsIFVlaGFyYSwgMS1jaMWNbWXiiJIzNeKIku-8mSDlkInph47jg5Pjg6sgMWYiHhocChYKFAoSCZEFTA5I8xhgEbugzHOvbZbUEgIxZg
手打ち蕎麦と鴨料理　慈玄,飲食,日本料理,そば・うどん,渋谷区恵比寿　1-24-9,03-3444-7088,,35.64663,139.7156802,ChIJcQtvuRSLGGARDMTRQVbbfSY
手打ち蕎麦と和食楽,飲食,居酒屋,居酒屋,渋谷区西原3-2-4フロンティア代々木上原3階,070-7781-8950,,35.6704589,139.6824352,Ejwz6ZqOLCAzLWNoxY1tZS0yLTQgTmlzaGloYXJhLCBTaGlidXlhLCBUb2t5byAxNTEtMDA2NiwgSmFwYW4iIBoeChYKFAoSCafP3iNI8xhgEbPehhvPY5ZyEgQz6ZqO
鉄板お好焼昇次郎,飲食,日本料理,お好み焼き,渋谷区代々木4-6-5七福ビル2F,03-3375-8636,,35.6785057,139.6933809,Ek1KYXBhbiwg44CSMTUxLTAwNTMgVG9reW8sIFNoaWJ1eWEsIFlveW9naSwgNC1jaMWNbWXiiJI24oiS77yVIOS4g-emj-ODk-ODqyAyZiIeGhwKFgoUChIJN89GC8uMGGAR7oI5DQEa-O8SAjJm
鉄板ホルモン和真　幡ヶ谷店,飲食,居酒屋,その他,渋谷区幡ヶ谷2-13-4幡ヶ谷中央ビル102,03-3372-3690,,35.6775428,139.6768753,ChIJf3c00t_zGGARLRpbN3clZIg
鉄板焼きくうが,飲食,居酒屋,居酒屋,渋谷区神山町17-1第2渡辺ビル1階,03-6407-1238,,35.6645326,139.6931117,Ejcx6ZqOLCAxNy0xIEthbWl5YW1hY2jFjSwgU2hpYnV5YSwgVG9reW8gMTUwLTAwNDcsIEphcGFuIiAaHgoWChQKEgnpEcINrYwYYBFjBbq1yIPpVhIEMemajg
鉄板やきそば・酒場　しぶやき,飲食,居酒屋,居酒屋,渋谷区渋谷3-13-1,03-3400-1154,,35.6560388,139.7064448,ChIJXbYBiluLGGAR4KrEgGMZTKo
鉄板焼Note,飲食,日本料理,日本料理,渋谷区西原3-3-1アラキビルB1F,070-3664-2158,,35.6703652,139.681989,EjtiMWYsIDMtY2jFjW1lLTMtMSBOaXNoaWhhcmEsIFNoaWJ1eWEsIFRva3lvIDE1MS0wMDY2LCBKYXBhbiIfGh0KFgoUChIJtUyZHkjzGGAR4XAA9OmdZIoSA2IxZg
鉄板焼き半駄ヶ谷,飲食,居酒屋,居酒屋,渋谷区千駄ヶ谷4-10-5矢口ビル1F,03-6721-1073,,35.6798413,139.7065645,EjsxZiwgNC1jaMWNbWUtMTAtNSBTZW5kYWdheWEsIFNoaWJ1eWEsIFRva3lvIDE1MS0wMDUxLCBKYXBhbiIeGhwKFgoUChIJyRZvTb-MGGAR8xj88Tn9Oi8SAjFm
鉄板焼バルcam,飲食,居酒屋,ダイニング・バー,渋谷区恵比寿南1-23-8アメリカンブリッジビル2階,03-5935-7620,,35.6433908,139.711684,Ej8y6ZqOLCAxLWNoxY1tZS0yMy04IEViaXN1bWluYW1pLCBTaGlidXlhLCBUb2t5byAxNTAtMDAyMiwgSmFwYW4iIBoeChYKFAoSCbVOToAVixhgEXi3xfclpGjMEgQy6ZqO
鉄板焼 よしむら,飲食,日本料理,お好み焼き,渋谷区広尾5-19-11マリオン広尾ビルB1,03-3280-8839,,35.6485351,139.7204105,ElxKYXBhbiwg44CSMTUwLTAwMTIgVG9reW8sIFNoaWJ1eWEsIEhpcm9vLCA1LWNoxY1tZeKIkjE54oiS77yR77yRIOODnuODquOCquODs-W6g-WwvuODk-ODqyBiMSIeGhwKFgoUChIJ7wcTxxKLGGARqJPasfL3UWESAmIx
寺島商店,飲食,居酒屋,居酒屋,渋谷区本町1-51-10,03-5990-6587,,35.6822654,139.6846604,ChIJ8_4Aai7zGGARidWJHriKawU
てんてんてん,飲食,居酒屋,居酒屋,渋谷区本町6-37-6銀河ビル2階,03-6383-3188,,35.6806508,139.6762926,ElJKYXBhbiwg44CSMTUxLTAwNzEgVG9reW8sIFNoaWJ1eWEsIEhvbm1hY2hpLCA2LWNoxY1tZeKIkjM34oiS77yXIOmKgOays-ODk-ODqyAy6ZqOIiAaHgoWChQKEglNH9BzJPMYYBHOOcQHC8D8ABIEMumajg
代官山天風,飲食,日本料理,お好み焼き,渋谷区猿楽町1-5代官山ハイム103,03-6315-9035,,35.6536113,139.7049674,EjUxMDMsIDEtNSBTYXJ1Z2FrdWNoxY0sIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDMzLCBKYXBhbiIfGh0KFgoUChIJLc2zFVuLGGARS2DJTsR7S6wSAzEwMw
天ぷら北川,飲食,日本料理,天ぷら,渋谷区恵比寿南1-17-15VORT恵比寿VI B1-A,090-5410-4691,,35.6445819,139.710514,ChIJef9I7D-LGGARhZ1p5wVD6Xs
天宝,飲食,外国料理,中国料理,渋谷区笹塚2-43-4ハイムマスビル1階,03-3374-0568,,35.6762752,139.668058,ElVKYXBhbiwg44CSMTUxLTAwNzMgVG9reW8sIFNoaWJ1eWEsIFNhc2F6dWthLCAyLWNoxY1tZeKIkjQz4oiS77yUIOODj-OCpOODoOODnuOCuSAx6ZqOIiAaHgoWChQKEgnN8A2rGfMYYBGwCntR18Ff5xIEMemajg
Table by S,飲食,外国料理,その他,渋谷区西原3-23-6プラド2F,03-6407-0780,https://tablebys.tokyo/,35.670479,139.6833891,ChIJdQDsMkjzGGARt56nmDDRtaI
Dear All,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区笹塚1-59-5バンブー皐月101,03-6300-0502,,35.6734002,139.6647702,EldKYXBhbiwg44CSMTUxLTAwNzMgVG9reW8sIFNoaWJ1eWEsIFNhc2F6dWthLCAxLWNoxY1tZeKIkjU54oiS77yVIOODkOODs-ODluODvOeakOaciCAxMDEiHxodChYKFAoSCQeEJw4a8xhgEUSMx4f194goEgMxMDE
dish-tokyogastronomycafe,飲食,外国料理,その他,渋谷区上原1-33-16オーツカビル2F,03-5465-6455,,35.6693608,139.6810514,EldKYXBhbiwg44CSMTUxLTAwNjQgVG9reW8sIFNoaWJ1eWEsIFVlaGFyYSwgMS1jaMWNbWXiiJIzM-KIku-8ke-8liDjgqrjg7zjg4Tjgqvjg5Pjg6sgMmYiHhocChYKFAoSCZXyiwlI8xhgEeZsxCyoRwcFEgIyZg
デトックスダイニング,飲食,居酒屋,ダイニング・バー,渋谷区幡ヶ谷2-6-5梅村ビル1F,03-3379-1205,http://www.detox-dining.com/,35.6779534,139.6783317,EjkxZiwgMi1jaMWNbWUtNi01IEhhdGFnYXlhLCBTaGlidXlhLCBUb2t5byAxNTEtMDA3MiwgSmFwYW4iHhocChYKFAoSCSta2yk78xhgEchEkacTAFpvEgIxZg
Dubois(デュボワ),飲食,外国料理,フランス料理,渋谷区西原2-20-8コーポ小沢1階 Dubois,03-3467-3958,,35.6746889,139.6794622,ChIJ3fkvIzrzGGARITu3kynhNH8
デルソーレ　渋谷,飲食,居酒屋,居酒屋,渋谷区道玄坂2-28-2MMビル 5F,03-6822-4183,,35.6596288,139.6956206,ChIJw28gLqqMGGARNk2-6W8JMYg
Delcharlro,飲食,外国料理,イタリア料理,渋谷区恵比寿4-4-14イナビル1階,03-5420-1135,,35.645471,139.7114318,EkhKYXBhbiwg44CSMTUwLTAwMTMgVG9reW8sIFNoaWJ1eWEsIEViaXN1LCA0LWNoxY1tZeKIkjTiiJLvvJHvvJQg5qGGIDHpmo4iIBoeChYKFAoSCVV-Z_4_ixhgEQrHe3WpmyypEgQx6ZqO
ト灯,飲食,居酒屋,その他,渋谷区渋谷2-7-14,03-5834-2922,,35.66050329999999,139.7078511,ChIJCcEPH1-LGGARr-YLhIxQAbM
toi toi toi,飲食,居酒屋,ダイニング・バー,渋谷区本町2-39-1-1F,03-3375-8332,,35.684082,139.6833108,EjoxZiwgMi1jaMWNbWUtMzktMSBIb25tYWNoaSwgU2hpYnV5YSwgVG9reW8gMTUxLTAwNzEsIEphcGFuIh4aHAoWChQKEgn3st4mL_MYYBFaq3krUQrRihICMWY
Twenty eight.st,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区恵比寿西1丁目7‐4エビスファーストビル7F,03-5456-5580,,35.6477764,139.7089448,ChIJFZPBCUGLGGARaWoght6qce0
TUTTI,飲食,外国料理,イタリア料理,渋谷区上原2-42-17,080-6364-3849,,35.6670684,139.6811574,ChIJz86YnkjzGGARyBSxBkpeQQg
トウカカレー,飲食,日本料理,その他,渋谷区道玄坂1丁目6-10早川ビルB1F,090-8058-6978,,35.6579944,139.6989114,ElJKYXBhbiwg44CSMTUwLTAwNDMgVG9reW8sIFNoaWJ1eWEsIETFjWdlbnpha2EsIDEtY2jFjW1l4oiSNuKIku-8ke-8kCDml6nlt53kuq0gYjFmIh8aHQoWChQKEgkVxfDKV4sYYBF52xpQrFE5nxIDYjFm
東京ITALIAN AKATSUKA,飲食,外国料理,イタリア料理,渋谷区笹塚2-22-5セイワパラシオン104,03-6300-0630,https://lin.ee/81c6YQp,35.6737679,139.6638773,EmNKYXBhbiwg44CSMTUxLTAwNzMgVG9reW8sIFNoaWJ1eWEsIFNhc2F6dWthLCAyLWNoxY1tZeKIkjIy4oiS77yVIOOCu-OCpOODr-ODkeODqeOCt-OCquODs-esueWhmiAxMDQiHxodChYKFAoSCUkG_0Ia8xhgEUvrfb9wLRw8EgMxMDQ
TOKYO KAKI STAND 渋谷道玄坂,飲食,居酒屋,ダイニング・バー,渋谷区道玄坂2-16-1ミノハナビル1F,03-6427-8099,,35.65900269999999,139.6969788,ChIJ3X6i76mMGGAR6Fv665VSkis
東京唐揚げランド,飲食,居酒屋,居酒屋,渋谷区本町4丁目21-2エフビル101,03-6300-4874,,35.6879558,139.6787447,ChIJU53ve9jyGGARq2l61PLXg7c
東京基地はなれスペイン坂,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区宇田川町16-14松下ビル2F,03-6452-5000,,35.661523,139.6989734,EkdNYXRzdXNoaXRhIEJsZGcuLCAyZiwgMTYtMTQgVWRhZ2F3YWNoxY0sIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDQyLCBKYXBhbiIeGhwKFgoUChIJiaz3_qiMGGARi2dFehCmlsoSAjJm
tokyo salonard cafe : dub,飲食,外国料理,イタリア料理,渋谷区道玄坂1-11-3富士商事ビル2F,03-3463-0724,https://tabelog.com/tokyo/A1303/A130301/13007273/,35.6576082,139.6987605,ChIJn5U3S1aLGGAREu8A81g5-aI
東京ラーメン　てん,飲食,日本料理,ラーメン,渋谷区本町3-48-21新都心マンション1階,03-3374-0013,,35.6877453,139.6830211,EmFKYXBhbiwg44CSMTUxLTAwNzEgVG9reW8sIFNoaWJ1eWEsIEhvbm1hY2hpLCAzLWNoxY1tZeKIkjQ44oiS77yS77yRIOaWsOmDveW_g-ODnuODs-OCt-ODp-ODsyAx6ZqOIiAaHgoWChQKEgnxAEpOKPMYYBFqKGxQbCMkWBIEMemajg
東京ロビン,飲食,居酒屋,居酒屋,渋谷区恵比寿4-10-8エビスビル201,03-6447-7333,,35.6454802,139.7146935,EkVFYmlzdSBCbGRnLiwgMjAxLCA0LWNoxY1tZS0xMC04IEViaXN1LCBTaGlidXlhLCBUb2t5byAxNTAtMDAxMywgSmFwYW4iHxodChYKFAoSCXkOLVu8ixhgEa80msTmukfrEgMyMDE
東方美人,飲食,外国料理,中国料理,渋谷区笹塚3-37-41F,080-6543-7679,,35.6760514,139.6682201,EkxEaWFtb25kIER1c3QgMTAsIDQxZiwgMi1jaMWNbWUtNDQtMyBTYXNhenVrYSwgU2hpYnV5YSwgVG9reW8gMTUxLTAwNzMsIEphcGFuIh8aHQoWChQKEglTacRSGPMYYBHGGJmveX6vERIDNDFm
とちの樹,飲食,居酒屋,その他,渋谷区神宮前3-1-21坂本ビル2F,03-3403-5375,,35.670321,139.7136553,EjsyZiwgMy1jaMWNbWUtMS0yMSBKaW5nxattYWUsIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDAxLCBKYXBhbiIeGhwKFgoUChIJ2bOj25iMGGARIhdrEqgiU2wSAjJm
杜ト家,飲食,外国料理,無国籍料理,渋谷区本町6-11-1田中ハウス1階,03-3373-5155,,35.6829626,139.6802246,Ejwx6ZqOLCA2LWNoxY1tZS0xMS0xIEhvbm1hY2hpLCBTaGlidXlhLCBUb2t5byAxNTEtMDA3MSwgSmFwYW4iIBoeChYKFAoSCevwy-8l8xhgEe-iycb5zkMXEgQx6ZqO
TOMATO,飲食,その他(バー・クラブ・スナックなど),スナック・パブ・キャバレー,渋谷区恵比寿西2-8-9代官山宝ビル3階,080-4191-0193,,35.6481329,139.7045458,ChIJ3_Xt9ASLGGARJJTtFE45J_Q
富ヶ谷一丁目倶楽部,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区富ヶ谷1-52-2石橋ビル1階,03-5453-5010,,35.6689552,139.6889832,ElJKYXBhbiwg44CSMTUxLTAwNjMgVG9reW8sIFNoaWJ1eWEsIFRvbWlnYXlhLCAxLWNoxY1tZeKIkjUy4oiS77ySIOefs-api-ODk-ODqyAx6ZqOIiAaHgoWChQKEglNgTZ8S_MYYBFG7nEvGZtcHxIEMemajg
富ヶ谷　酒と焼肉橙,飲食,ステーキ・焼肉,焼肉,渋谷区富ヶ谷1-9-20エスペランサ代々木M1F,03-6804-9629,https://yoyaku.tabelog.com/yoyaku/net_booking_form/index?rcd=13303953,35.6683945,139.6902773,EjttMWYsIDEtY2jFjW1lLTktMjAgVG9taWdheWEsIFNoaWJ1eWEsIFRva3lvIDE1MS0wMDYzLCBKYXBhbiIfGh0KFgoUChIJga0UuUzzGGARs4omfEOfmkoSA20xZg
TOMBOY円山町店,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区円山町10-13,03-5458-4008,,35.6591295,139.694388,ChIJVZo5TqqMGGAR94t-ungFWxw
ともあれ呑もうよ,飲食,居酒屋,居酒屋,渋谷区幡ヶ谷2-48-1三木ビル 1F,03-6304-2422,,35.6796399,139.6769206,EjoxZiwgMi1jaMWNbWUtNDgtMSBIYXRhZ2F5YSwgU2hpYnV5YSwgVG9reW8gMTUxLTAwNzIsIEphcGFuIh4aHAoWChQKEglBa1uMJPMYYBEO7jEFCKoOcxICMWY
巴屋,飲食,日本料理,そば・うどん,渋谷区代々木5-38-1,03-3466-3910,,35.6706246,139.6898711,ChIJbVsfFkvzGGARQNsl8pCLoFg
トモキッチン,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区初台1-11-2,03-3370-1493,,35.6794345,139.6868462,ChIJ70MlMzLzGGARS60Z8p3U5Ek
トラットリア　ゴデレッチョ,飲食,外国料理,イタリア料理,渋谷区恵比寿西一丁目30番14号エコー代官山1階,03-6416-1548,,35.6486273,139.7059162,Ej8x6ZqOLCAxLWNoxY1tZS0zMC0xNCBFYmlzdW5pc2hpLCBTaGlidXlhLCBUb2t5byAxNTAtMDAyMSwgSmFwYW4iIBoeChYKFAoSCRvNkAVEixhgES0usN2uLBYnEgQx6ZqO
トラットリア  ５２２,飲食,外国料理,イタリア料理,渋谷区西原3-20-5ファーストパティオ1F,03-3465-5228,,35.6704483,139.6813169,EmFKYXBhbiwg44CSMTUxLTAwNjYgVG9reW8sIFNoaWJ1eWEsIE5pc2hpaGFyYSwgMy1jaMWNbWXiiJIyMOKIku-8lSDjg5XjgqHjg7zjgrnjg4gg44OR44OG44Kj44KqIDFmIh4aHAoWChQKEgk1YJ3-N_MYYBGKyb69Q-TZpRICMWY
トラットリアサルサマーレ,飲食,外国料理,イタリア料理,渋谷区恵比寿西1-36-5 2F,03-3496-7272,,35.6473383,139.7022244,Ek9KYXBhbiwg44CSMTUwLTAwMjEgVG9reW8sIFNoaWJ1eWEsIEViaXN1bmlzaGksIDEtY2jFjW1l4oiSMzbiiJLvvJUg5YWt6KeS5LqtIDJmIh4aHAoWChQKEgm_M-juRYsYYBH1riWNt1ECjBICMmY
トラットリアトマティカ,飲食,外国料理,イタリア料理,渋谷区恵比寿南2-17-5,03-6315-6508,http://www.tomatica.jp/,35.6426728,139.7088843,ChIJfUshBz-LGGARNltFwi1DRMk
Trattoria L'astro,飲食,外国料理,イタリア料理,渋谷区恵比寿1-22-13メゾンド・ペルル1階,03-3446-7998,https://tabelog.com/tokyo/A1303/A130302/13228697/,35.6464685,139.7146536,ChIJ1UOUyq6LGGARDu5ZeKe5Azk
虎の子代々木上原店,飲食,居酒屋,居酒屋,渋谷区上原1-35-6第16菊池ビル201,03-3485-6341,,35.6696114,139.6818681,ElhKYXBhbiwg44CSMTUxLTAwNjQgVG9reW8sIFNoaWJ1eWEsIFVlaGFyYSwgMS1jaMWNbWXiiJIzNeKIku-8liDnrKzvvJHvvJboj4rlnLDjg5Pjg6sgMjAxIh8aHQoWChQKEgk73e4TSPMYYBEwtp0xz1V6DBIDMjAx
ToriiAt,飲食,居酒屋,ダイニング・バー,渋谷区鶯谷町1-2パル代官山ビル1F,090-1500-4504,,35.6536912,139.7049032,EjYxZiwgMS0yIFVndWlzdWRhbmljaMWNLCBTaGlidXlhLCBUb2t5byAxNTAtMDAzMiwgSmFwYW4iHhocChYKFAoSCRWgBxRbixhgER73NWo4kGX2EgIxZg
鳥源氏,飲食,居酒屋,居酒屋,渋谷区道玄坂2-29-18才藤第二ビル4F,03-3476-2016,https://tabelog.com/tokyo/A1303/A130301/13245771/,35.6600178,139.697938,EkhTYWl0byBCbGRnLjIsIDRmLCAyLWNoxY1tZS0yOSBExY1nZW56YWthLCBTaGlidXlhLCBUb2t5byAxNTAtMDA0MywgSmFwYW4iHhocChYKFAoSCRWObLmpjBhgEd3IfvG-BnsTEgI0Zg
鳥ゴロー,飲食,居酒屋,その他,渋谷区千駄ヶ谷4丁目10-5矢口ビル2F,03-5411-1750,,35.6798413,139.7065645,EjsyZiwgNC1jaMWNbWUtMTAtNSBTZW5kYWdheWEsIFNoaWJ1eWEsIFRva3lvIDE1MS0wMDUxLCBKYXBhbiIeGhwKFgoUChIJyRZvTb-MGGAR8xj88Tn9Oi8SAjJm
とりすみ,飲食,居酒屋,居酒屋,渋谷区道玄坂2-7-5,080-5461-6184,,35.6586731,139.6986683,ChIJL5p7K1aLGGARMlVyYjlqtg0
鶏なか,飲食,居酒屋,居酒屋,渋谷区宇田川町11-11柳光ビル本館1階,03-6455-0096,https://torinaka.owst.jp/,35.6625731,139.6971993,EkhSeXVrb3UgQnVpbGRpbmcsIDHpmo4sIDExLTExIFVkYWdhd2FjaMWNLCBTaGlidXlhLCBUb2t5byAxNTAtMDA0MiwgSmFwYW4iIBoeChYKFAoSCdmCNkmpjBhgETixJBPhbHLLEgQx6ZqO
TORIPLETTA,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区上原1-33-16オーツカビル201,03-3468-7055,,35.6693608,139.6810514,ElhKYXBhbiwg44CSMTUxLTAwNjQgVG9reW8sIFNoaWJ1eWEsIFVlaGFyYSwgMS1jaMWNbWXiiJIzM-KIku-8ke-8liDjgqrjg7zjg4Tjgqvjg5Pjg6sgMjAxIh8aHQoWChQKEgmV8osJSPMYYBHmbMQsqEcHBRIDMjAx
鳥屋花,飲食,居酒屋,居酒屋,渋谷区笹塚1-28-7第一レアヒビル101,03-3467-8714,,35.6729776,139.6671722,ChIJSU9QaRfzGGAROsJtOz0Loi4
トレヴィーテ（TreVite）,飲食,外国料理,イタリア料理,渋谷区代々木1-45-3セントオフィス代々木1F,03-5309-2457,,35.68225109999999,139.6984834,EmBKYXBhbiwg44CSMTUxLTAwNTMgVG9reW8sIFNoaWJ1eWEsIFlveW9naSwgMS1jaMWNbWXiiJI0NeKIku-8kyDjgrvjg7Pjg4jjgqrjg5XjgqPjgrnku6PjgIXmnKggMWYiHhocChYKFAoSCdOW1dbOjBhgEamdYWr_CiF9EgIxZg
とんかつのげん田,飲食,日本料理,とんかつ・串かつ,渋谷区猿楽町24-7代官山プラザ B1,03-3496-4192,,35.64825,139.7016278,Ek9KYXBhbiwg44CSMTUwLTAwMzMgVG9reW8sIFNoaWJ1eWEsIFNhcnVnYWt1Y2jFjSwgMjTiiJLvvJcg5Luj5a6Y5bGx44OX44Op44K2IGIxIh4aHAoWChQKEglbsrmGRYsYYBEl5vB3-5aD_RICYjE
とんかつ  ふじもと,飲食,日本料理,とんかつ・串かつ,渋谷区千駄ヶ谷3丁目14番2号,03-3401-7228,,35.67678,139.7067041,ChIJg4Pys76MGGARraiIeiwkLOE
トンガコーヒー,飲食,その他(バー・クラブ・スナックなど),カフェバー,渋谷区代々木1-33-1,090-8301-5709,,35.6826184,139.7024007,ChIJ2fnJE8aMGGARQnsHwmeka8w
